,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.025360944554299377,0.0025978660533445145,0.08081763562300169,-0.13977553741960388,0.10075814722956788,-0.025543013126336264,0.17821488761467252,0.11545821392659174,0.1019459109819155,-0.07983701548390904,-0.017774603819649737,-0.08211616471877094,0.0981967410790321,-0.13226734860579942,-0.05569399740841492,0.05970543418472104,0.13036386795549285,0.026543611866522696,-0.09006781238111287,-0.05105317342438864,0.03349761914068381,-0.14765803677932546,-0.035417984663737745,0.03808158003783033,-0.038476020342860864,-0.02217465389489272,0.08649878923865133,0.015107116085459688,-0.0493274890040235,-0.040411638368398235,-0.013635867806411397,-0.14132128166694255,-0.11243159696930276,0.026483657113631553,-0.058132503060313784,0.004792302148844143,-0.052768128173599986,-0.16829499513263127,0.11808701735377945,0.05692239994806695,0.1352241469286474,0.024086602998081175,0.19332230125225333,-0.08172610067740207,-0.15513361238820497,-0.018524883587841847,-0.19439823044600626,0.24799020312138542,0.2089264707333763,-0.05594907595079718,0.008818076466029915,-0.10708660854659029,0.00799531054353757,0.06891433946084892,0.12029225964074178,-0.09978885667883744,0.11149261331835734,0.14814897742281039,0.24621411706548227,-0.04097039481748505,-0.049414690190603544,-0.04739945862727985,-0.012996039827702886,0.07629975494855075,0.16536656333615943,-0.1408420248867427,-0.21561069018371534,0.0118813820838732,-0.08689639507160739,-0.03288483283110446,-0.17512696048412163,0.0850209499918777,-0.021418294952374732,-0.18529008261893357,-0.09246645976260082,0.052964056593942266,0.0986831796240115,0.07957100127217408,0.13415771914008698,0.11969785592914246,-0.0043186690665758054,-0.01724937876193595,0.03789565346842901,-0.09302170825360602,-0.059132692059727716,-0.006818189448752888,0.05214301001085552,0.011082521241068701,-0.11085865384549524,-0.09905750099192193,-0.07233910869634516,-0.06399399141060731,-0.1521809911225943,0.06124860594089506,0.022513705961616316,0.08555043989588504,-0.059762548417301345,0.03590613787354311,0.048723789833589604,0.012110364310986704
2,-0.04172326464831435,-0.12286428338822546,-0.04348941347256589,-0.10168504145984911,-0.2117944570259946,-0.08117549545455764,0.11334967384288525,-0.12442382944520863,-0.03806469669526583,0.10370655636953507,0.013967884005954856,-0.0792657405453987,-0.19246871030468266,-0.16410955293824567,0.07148431096829096,0.17681953525328054,-0.05577448146809331,0.1300573373020937,0.0532814291994726,-0.03968667098408695,0.1268162374976419,-0.05006965073921977,-0.029361386107193643,-0.037113191028965625,-0.036583407101874146,-0.08972919256214931,-0.09341342044755577,0.08437679574606427,-0.10345868823070588,-0.031525791959456276,0.02216125709057379,0.04496462267599141,-0.11995838271893057,-0.21536871641390762,-0.07858102798434645,-0.18795198916630007,0.1450186873789218,0.1751673059874946,-0.030009655350936672,-0.11715025644781228,0.014598649780067707,-0.013565860708108847,-0.14096779125538228,-0.059516681810881523,0.19420453864614093,0.019971770891390232,0.09684375416930997,0.08172319231151534,0.13949326628346892,0.11617676115475874,-0.16265481110955238,-0.039786111835105865,-0.13208427309662638,0.015942128381645746,0.05177233261059596,-0.13340835512751392,0.039322627128798714,0.0034200377054189597,0.12238686850018075,0.02475285819528089,0.0863740594728666,-0.10789350676303998,0.06524631684420866,-0.073475778843524,-0.15159812899435735,0.0722328672438287,-0.09867575456092541,-0.04588621589139578,0.09235931334271703,-0.031583905759269,0.084725237188851,-0.04567175704643331,-0.04176698221886251,-0.13931459519563785,-0.007276189178808533,-0.07094469316636311,0.0652232200795564,0.07728187247300457,-0.023532856373546344,0.09294511662215005,0.1093393902927581,0.029087259098703876,-0.06481995756573311,-0.17438426124765502,-0.09589545481448382,0.10488760053105876,-0.057284201139657424,-0.03293874042864157,0.0029518156378835762,-0.052131289963693234,-0.07817070003707195,-0.057423053632178346,-0.10455586847503319,-0.20057544157087942,-0.010762465913131335,-0.05418543795520372,0.00911097042927583,0.05066530787118664,0.041602751114970825,0.2203049318929793
3,0.01846365406167937,-0.05939583995954964,-0.03276052196502076,-0.09234355676318332,-0.2346724453034186,0.045100319467537495,-0.07305737204256249,0.10661983972800335,0.012842582572456088,-0.07984731453605197,0.1527973997078983,-0.05447207707874248,-0.03157318416987925,-0.0638897348994736,-0.18608974182389942,-0.04472835500430307,-0.17582037455393165,0.09000784665930067,0.021442041600515136,0.16647106646077867,0.02188664115873079,-0.015317996556146801,0.0923938786993472,0.1217727274003533,0.0017435444501557977,-0.16622029023066265,0.006095363763408264,-0.23025659382111882,-0.054803411826179656,0.055005298976212764,-0.16005366130886525,-0.020890688654959456,0.03537202575606739,0.07596521003664844,-0.02105096160978533,-0.03924352717546535,-0.05301157275954417,-0.137659902014709,0.046818446243554815,-0.023508491546461008,0.09474121146177066,-0.07982985082928665,-0.07247888590984006,-0.22720237564521936,0.05021242677974578,0.05266704340300405,0.050494091868344505,0.1089013482542065,-0.06900127469185308,0.16683901551211314,0.08107413903600333,0.04131329523031805,-0.054866025911026114,0.0780197863018401,-0.01936769037006099,-0.10464798995802407,0.012323914323580121,-0.11300575970361806,-0.1104219685553638,-0.031063758652548363,-0.09113379756077682,0.044848546914909235,-0.20823451825664824,-0.021627246238983187,0.008197694821906847,-0.041862997051366785,-0.13204581402563065,-0.08903581040111247,-0.018392811688537195,0.045011820124374026,0.06588323538077842,-0.12950494684223432,-0.18776223406387474,0.12939586515817716,-0.08446095468018824,-0.04489667559929976,0.11346663758234175,-0.04157367567155974,0.11363258511074822,-0.09412670338964282,0.123605991132154,0.03185832769780549,-0.11402055788233675,0.008581263809343636,0.05988868805979534,-0.04135308594702469,-0.08810413365577816,0.21442761510582875,-0.024793103718631547,-0.055786118346346135,0.11343011598753812,0.09335889307962282,0.10197209223458242,-0.09793632590792131,-0.19292165663468186,0.088379707443312,0.023867375288510233,-0.1714144055705716,0.09366416134014185,-0.0389274095484634
4,0.11807703120512106,0.07484817466319281,-0.04031690121074705,-0.05136517507185038,0.0768544615868413,0.11852508740396465,-0.09599353530924747,-0.12655343754270698,0.15305556340909776,0.01971352785964524,-0.006166729555844469,0.04528188492526903,-0.22458147342773302,0.2312489585651867,0.029862919672827903,0.0232905700710396,-0.219791059905015,-0.052233091348065655,0.17666321229096354,-0.07754520572459124,0.034073446131239846,0.01714290630766982,-0.04287258475350834,0.0723972195988792,-0.08316378867027302,0.11249744969707162,0.0046642784515154075,-0.006953809062160845,0.0015226335827930467,-0.0971280645202369,0.13846489158481834,-0.1546723415684742,-0.08577855072688292,0.007118385180165817,0.0008457475219950776,-0.03855356125649067,-0.28896655578605346,0.015882768700038394,0.07119436999959491,0.11254777698749548,-0.09731519181358736,0.03355120389124519,0.004448013896562423,-0.05345821002372162,0.03280385597835561,-0.09744223779772529,0.057862720967449155,-0.0008401350753959825,-0.004039502373603117,0.008413057662105126,-0.17532020249717747,-0.006005282030412868,-0.0758118766664362,-0.0771017600302743,-0.053651270323802736,0.08632860797613483,0.044303760410749606,0.05857331007688272,0.04511495620865152,0.08316105494020364,-0.23721515169806365,0.17877842265997979,-0.09882264726471107,0.15483276699983967,-0.11335292023121722,-0.06371477258515107,-0.01937790791342075,-0.06879234571620638,-0.04002233385044125,0.12982277682541882,-0.08133714681752827,0.0523099286601316,-0.04170647580399396,-0.19166468901177947,-0.1944340437354497,-0.05654744138014996,0.015169836423970061,-0.1397206772488731,0.11664541664465818,-0.036408524043693324,0.08430659495648755,0.040214591165403456,0.0047913422024465505,-0.05716877964692444,-0.05718537020066149,0.08973596509155485,-0.025634644952153472,-0.057219093975869634,0.07232708878968895,0.03257693387728311,0.051127455428483674,0.09069042910699976,-0.1350730004496843,0.016844829503140858,-0.11446004610411174,0.07305553862475558,0.16308745305359165,0.07289196025809516,0.00705393957142867,-0.16277586396374225
5,-0.02959604740608755,0.03919944981513315,-0.2515269184478741,-0.03596646348204568,0.11668006434923027,0.012456412744972433,0.04778400416522838,0.014773610979632692,-0.061295795859355046,0.1226746534780169,0.007366349848803732,-0.22318881912049618,0.021009343259741672,0.0944750324797996,0.029755231826607827,0.09363209789978347,0.12974987756651343,0.11741466026529378,-0.10210926528860353,-0.04322156858517827,-0.07421867991462938,-0.02206734221545415,-0.08681022013736645,0.020178023386128556,-0.06664686475504744,-0.23186913108226884,-0.018332223484116266,0.10787191521017286,0.01810419765888188,0.10631209960768742,0.29866688942227787,0.039916142254816614,-0.032226457763262384,0.00866836660633764,-0.08008207013100604,-0.12713607434924648,-0.11888930093347153,-0.06904242127085236,-0.052859722770326495,0.016474348974205896,0.026565473705886446,0.10094133777189161,0.10047533773237403,-0.04088328345498614,-0.1074130866046099,-0.003708899072257931,-0.08755885016802399,0.04295314130049759,0.15750081651349296,0.09307320395238286,0.04688789466525451,0.18715047673418697,-0.0656182550888816,0.07233659782230675,-0.06620556618802773,0.11879239448148363,0.022584251288395852,-0.06854440539505881,-0.014085303283591517,-0.00023540887177982055,-0.041261680346112155,-0.05111397120903927,-0.14196578557929013,0.06908887918533047,0.007362388748625534,0.068369291850799,-0.07098439564055374,-0.05041479594532384,0.03084095554684816,0.20295816952568796,-0.05193232890149725,0.3068811498622771,-0.13182029113262733,0.045884114376648306,-0.05040617004610682,-0.07542143117146191,-0.07322243526557275,-0.03197019605959256,-0.009681495448279055,-0.05072042727836107,0.08399052947789018,0.14669024307861364,0.026936806522426412,0.005434432126173422,0.0139055154375251,-0.11227038405123387,0.11900320086397047,-0.07546061934374268,0.13953951841677786,0.06352065639037659,-0.10127306269684165,-0.14427481717732726,0.06820723152409464,-0.019950959140601195,-0.015313211457431712,-0.08324875605346004,-0.20964905810392112,-0.09268488633347932,0.04535916731115286,0.07340549431327803
6,0.07323047716431762,-0.023857059315702766,-0.13939726165867783,-0.05621753649799508,-0.009263443165089034,-0.04114006714880761,-0.16029470646315377,0.15504881866649745,-0.039806508051843284,-0.12223384753793187,-0.13921415995226638,-0.22017347645653113,-0.032299135840209624,0.014328412843412233,0.039312530727546015,0.17948718138468978,0.1210477885630851,0.09934790633054975,-0.015048613903190742,-0.06939927657897572,0.16645632104880742,-0.18070019400531645,0.0021820428869124245,0.08642841920851772,0.12709540498454847,0.08665670807519392,-0.10914773973817743,0.05806559179134487,-0.1006246941375891,-0.112611888955147,-0.036151337074256704,0.10066329850758843,-0.16590360320564684,-0.004094316366308205,0.06537644552345012,-0.06893841360340265,-0.0034717976167128514,-0.13935815789770836,-0.0937300862170464,0.12051309072044211,0.06545301457323655,-0.03616265612053709,-0.02643826667073484,0.01144163847590598,0.15613315658246227,0.055230108574444006,0.08007152047117294,-0.021361432608236586,-0.06900563358702248,0.2215024811957352,-0.036700928626962497,0.11436954314085322,0.05777886146628338,0.0057059162111453045,0.1578248395546052,0.07970078923228102,0.05298038473514682,0.15934357155143317,-0.07457082368995797,0.059824334844534414,-0.07278102967085008,-0.0561460748229625,0.18404455871804748,0.06599178514453775,-0.049026016100310814,-0.036082506790882055,0.0957111614841765,0.11232617991502174,0.04682883067941667,-0.019688230520273194,0.09323381735501093,0.012108877895808114,0.004853021361594487,-0.030388216716745936,0.009517751269347278,0.24816912021220805,-0.08638825361277508,0.2177316187912871,0.03810114828308267,-0.12300672629214247,0.0674135974167319,0.03129810579481145,0.00871352024425179,0.07759051660412927,-0.12159226383637319,-0.09427419738117776,-0.04769971485035061,-0.15543699979162653,-0.06308130382507439,-0.05470974454305406,0.04264426396982807,0.13211324477045286,0.17011323028285322,-0.15228057921503502,-0.029161051568899594,0.03582313837957209,0.060597422764549796,-0.07438050971356225,-0.0007189334957862359,0.0251248512092536
7,-0.03576229553224197,0.02885457706304471,-0.010682391602801131,0.14470827008627302,-0.1260356740490931,-0.08392547206059175,0.0816748701687614,-0.002533466659006971,-0.014793550807152117,-0.028460787878576622,-0.1365383626039628,0.06111519898753035,-0.06036232208230571,0.010555628875063831,-0.04767361609159992,0.09985390392638346,-0.08283898463582956,0.05458702746741411,-0.1493257452020357,0.03993865116691097,-0.06074939273946143,0.024339376065380492,0.27839797944145794,-0.05916698334217312,0.01289990301475109,-0.011704998942655594,-0.06248924207545672,0.07890748864255272,0.05894325821576318,-0.019402139297846347,-0.05367705733884333,-0.04978909974246748,0.1212551896589908,0.02592582800609362,-0.09106426612266759,-0.014590152832679915,0.10195132820590357,0.08905158158365403,0.1493325461898962,0.010011762056407577,0.1380179060532072,0.22548673489491772,0.09952729278379262,-0.25331282226358964,0.0785042941279983,0.01162296155774304,-0.0834714953530763,-0.03101702232442999,0.03181930571155222,0.1360811399297129,-0.039770693948354134,-0.08961873702293296,0.16214622382553873,0.022287427672500873,-0.00041914513051321563,0.08023704953754857,-0.1588132039909249,0.011001632975854625,0.021887702990974176,-0.1374920241407553,-0.08744881904688467,0.02507753937222556,0.10870370113739233,0.08210708208776649,0.19103905851156433,-0.0876474644934394,0.10595744053048102,-0.13081902074200027,-0.08546636065522334,-0.1590380648654951,-0.029327017571597246,0.11361703226234693,-0.0019002715719690238,-0.11473569495243095,-0.0936675354906964,0.12274123254964889,0.01258630011663648,0.1267173480483239,0.12182946675709494,-0.0580405653101444,0.22135160735516485,0.028561576680927327,-0.138382462657404,0.09582545254821562,0.07160447550764218,-0.05054128494122221,-0.012689328510184185,0.18534624046994133,0.12781704928662052,0.14681406322919396,-0.09333818523691077,0.026908044696521582,-0.03174173895907587,-0.0034055420343721,-0.0968156879878815,-0.038863756656211675,0.15173002799451302,-0.013738719219739523,-0.0014875428051242736,-0.1390003370513991
8,0.02648837185187532,0.15154022574013987,-0.1860472959788394,0.15125553197242286,0.027067927411696252,-0.021336895331835602,0.1166752205102659,-0.028834194117477913,0.011378800474595828,0.15106222979996572,-0.03742533147807007,0.18524442737127764,-0.12026746473145875,-0.08953937676155138,0.08132694163951122,-0.01265414776189728,0.04081074822122656,-0.030557210773549254,0.12272923767184135,-0.01457304494035582,-0.023979337074243587,-0.06430371615806132,-0.12980112208459899,0.17108744865540668,-0.08475901535036404,0.007307109849244098,0.13569060246272235,0.026015985812231534,0.0014574625905136986,0.15762473741977506,0.035049805772095405,0.03047329363595789,-0.049528953309157006,-0.07001505440261371,0.06644503626588025,-0.03622639831725069,-0.041807072797062826,0.0002849999677474891,-0.013183714297571416,-0.00247483711855178,0.15307583063325503,0.13205930973642818,-0.024743030029433514,0.0508117716762108,0.036537857767011406,-0.04170852818254837,-0.025854375359177995,-0.03531009792494392,-0.09850512235990187,-0.07731176414663078,0.021761843798394503,-0.14246431257326655,0.002347216490140154,-0.0028740499690624033,0.08169720900443052,0.047862898069337495,-0.0018023186426419672,-0.06748977596893262,-0.09060030950045381,-0.17148028482289274,0.07838158989621634,0.1602075825509064,0.152968474815274,0.14906354420539522,-0.07322589759383231,0.10443082096022886,-0.23650476222438252,-0.08983078896031858,0.031577949709302985,-0.039254518828942604,-0.15169160761234218,-0.10472953414969033,0.06266149880537468,-0.1643492331092558,0.18714995179959487,-0.002015854607195028,-0.037885233745869495,-0.028761335175658778,-0.018370814529729742,-0.03280515763772611,0.10650244903129798,0.10875268655811045,0.09872533835730897,-0.18447298868464046,0.07345532285015284,-0.1189083531868105,0.012533875696177857,-0.025672479708439104,0.04246955459019846,0.09940706231646963,0.1932952339660873,0.1991291275291493,-0.11003517936087798,-0.14372077043708614,-0.15880732438723413,-0.07697578978507842,0.019643624501610918,-0.1660020129069109,0.09763691525152797,0.0185341518112247
9,-0.015216917767835157,0.2117261018586027,0.09238934483488606,0.07102193746023328,0.08949497676170508,-0.1594655502873334,0.004501905341624406,-0.2030614717658363,-0.12560950815603505,-0.10685068470105871,0.14452116461476455,0.08536652278228471,0.004661427476901939,0.056802088771031316,0.06026382666835637,0.11810257023065707,0.1589228443103258,0.13537774341086925,0.13346053422445298,-0.02763119090674309,0.10100838505374841,0.08191874619943623,0.01957265811105904,0.09541660423166556,0.06280576617437014,-0.22239818130840688,-0.07066851297894129,-0.021904932657543456,0.008866232381690006,-0.057765742579985145,-0.15257876496192518,0.056447785365309124,-0.09592121708204934,0.06850134904951845,-0.10873500058085539,-0.0682761196133914,0.007183963671872868,-0.047304890096300616,-0.0011474707776334798,0.037363034736157305,0.1437846304795797,-0.10665437389374675,0.012565598446195349,0.1113275466775999,0.06677742636053531,-0.013727035713587573,-0.06493441063462178,-0.05784358408095968,0.1725635621884208,-0.0593257276623511,0.07267955037559821,0.12506709534056218,-0.09964477775282672,-0.1363034136632452,0.06772141556635408,-0.09693307855026168,0.009741151422153664,0.042358554927837876,-0.15862243779988452,0.16094454462018118,-0.23370349005314803,0.17386396229720047,-0.15302359777340446,0.025093654536286175,0.19542690603099444,-0.05381953814966299,0.08820599718048036,-0.10275327780042456,-0.045232344123883376,-0.07345803650830036,0.0028766387764533755,0.059640781218729545,0.10420525557260499,0.07361480003386306,0.0042336110458650765,-0.015400932186230346,0.026399230347417542,-0.0812631505605796,0.0705324448945149,0.10285264031372851,0.018929739494099075,0.07568560209396444,0.0442666353521796,-0.13400279793789024,0.1026975457714144,-0.09649635875991151,-0.028175790418177738,-0.005504401450533011,0.01629919116773525,-0.048424529500006114,-0.0032628266948841996,-0.022506011604765994,0.017721407493041002,-0.10034544655553111,0.09594627476243825,-0.043324451723164695,-0.1026719637624301,-0.26113028543399347,-0.056302206689025164,0.026761926018122238
